,BC_ID,H_0,H_24,H_48,H_72,H_96,Mut_ID,Strain,Environment
3119,184803,-3.982921057,-4.665037079,-4.307897213,-4.552483748,-4.867510699,119,DivAnc,SC_3.0
3120,185558,NA,NA,NA,NA,-6.344631954,539,DivAnc,SC_3.0
3121,185604,-3.3656211,-3.264786988,-3.351620533,-3.282567425,-3.374285078,309,DivAnc,SC_3.0
3122,185671,-5.25398783,-6.142158334,-5.858125566,-6.460968767,-6.043601958,309,DivAnc,SC_3.0
3123,185905,-5.430079089,-6.443188329,-5.858125566,NA,-6.043601958,202,DivAnc,SC_3.0
3124,185917,-4.174806584,-5.142158334,-4.761215553,-4.807756253,-5.043601958,423,DivAnc,SC_3.0
3125,186070,NA,-5.100765649,NA,NA,NA,536,DivAnc,SC_3.0
3126,186079,NA,-6.443188329,NA,NA,NA,886,DivAnc,SC_3.0
3127,186268,-5.731109084,NA,NA,NA,NA,3,DivAnc,SC_3.0
3128,186559,-3.19077961,-3.222035007,-3.234876275,-3.272321471,-3.212372264,802,DivAnc,SC_3.0
3129,186563,-3.511000996,-3.477986628,-3.490769645,-3.49062189,-3.641340576,756,DivAnc,SC_3.0
3130,186904,-3.31780932,-3.341441255,-3.455864183,-3.47734248,-3.486696689,572,DivAnc,SC_3.0
3131,187100,-5.129049093,-5.540098342,-6.159155561,-5.858908775,-6.344631954,381,DivAnc,SC_3.0
3132,187216,-5.25398783,NA,-6.159155561,-6.159938771,NA,1013,DivAnc,SC_3.0
3133,187640,-3.105796633,-3.135050951,-3.105692956,-3.193093347,-3.143234829,423,DivAnc,SC_3.0
3134,187888,NA,-5.841128338,-6.159155561,NA,NA,959,DivAnc,SC_3.0
3135,188286,-3.856047821,-4.568127066,-4.333080759,-4.609710418,-4.663390716,573,DivAnc,SC_3.0
3136,188458,-3.463937356,-3.316407752,-3.632816284,-3.662318121,-3.851871565,90,DivAnc,SC_3.0
3137,188509,NA,NA,NA,-6.460968767,NA,6,DivAnc,SC_3.0
3138,188562,NA,NA,NA,-6.460968767,NA,916,DivAnc,SC_3.0
3139,188579,-3.280859976,-3.358612051,-3.393487007,-3.540323765,-3.476575592,326,DivAnc,SC_3.0
3140,188605,-5.129049093,-5.744218325,-5.858125566,-6.460968767,-5.742571962,177,DivAnc,SC_3.0
3141,188717,-5.731109084,-5.966067075,-6.159155561,-6.159938771,-6.043601958,623,DivAnc,SC_3.0
3142,189219,-3.753385479,-3.734767429,-3.562558466,-3.624644651,-3.808073511,390,DivAnc,SC_3.0
3143,189431,NA,-6.443188329,-5.858125566,NA,NA,613,DivAnc,SC_3.0
3144,189957,NA,NA,-5.858125566,-5.682817516,NA,333,DivAnc,SC_3.0
3145,190245,NA,-6.443188329,-6.159155561,NA,NA,119,DivAnc,SC_3.0
3146,190617,-4.118325228,-3.897881213,-3.768220454,-3.882329557,-3.530384358,962,DivAnc,SC_3.0
3147,190618,-3.157077817,-3.078824975,-2.990658078,-2.981969635,-2.910222746,599,DivAnc,SC_3.0
3148,191287,-3.443307354,-3.256514462,-3.197260088,-3.119732143,-3.104332372,896,DivAnc,SC_3.0
3149,191508,-5.731109084,NA,-6.159155561,NA,NA,780,DivAnc,SC_3.0
3150,191558,-3.096631814,-3.005437767,-3.064335181,-3.075183808,-3.106836961,132,DivAnc,SC_3.0
3151,191694,-5.430079089,NA,-6.159155561,-6.460968767,NA,558,DivAnc,SC_3.0
3152,191733,-3.806829798,-3.793853471,-3.79179964,-3.806792225,-3.700193364,464,DivAnc,SC_3.0
3153,192008,NA,-6.443188329,NA,NA,NA,704,DivAnc,SC_3.0
3154,192306,-2.936621038,-2.787281911,-2.793854813,-2.726248925,-2.698228228,717,DivAnc,SC_3.0
3155,192324,NA,NA,NA,-6.460968767,NA,807,DivAnc,SC_3.0
3156,192398,-5.731109084,-5.841128338,NA,-6.460968767,NA,815,DivAnc,SC_3.0
3157,192531,-5.430079089,NA,NA,-6.460968767,NA,228,DivAnc,SC_3.0
3158,192578,-3.046263723,-3.0035399,-2.954222039,-2.969047054,-2.951056751,520,DivAnc,SC_3.0
3159,192739,NA,-6.142158334,-5.682034307,-6.460968767,-6.344631954,807,DivAnc,SC_3.0
3160,192809,-5.731109084,-6.142158334,-6.159155561,NA,-6.344631954,1005,DivAnc,SC_3.0
3161,193048,NA,NA,-6.159155561,NA,-6.043601958,205,DivAnc,SC_3.0
3162,193358,NA,NA,-5.858125566,NA,-6.043601958,619,DivAnc,SC_3.0
3163,193710,-5.430079089,NA,-6.159155561,-6.159938771,NA,115,DivAnc,SC_3.0
3164,193897,-5.430079089,-6.443188329,-5.460185557,-6.159938771,-6.043601958,729,DivAnc,SC_3.0
3165,193917,-5.430079089,NA,NA,-6.460968767,NA,48,DivAnc,SC_3.0
3166,194078,NA,NA,-6.159155561,NA,NA,947,DivAnc,SC_3.0
3167,194521,-5.430079089,NA,NA,NA,NA,175,DivAnc,SC_3.0
3168,194852,-5.731109084,NA,-6.159155561,-6.460968767,NA,757,DivAnc,SC_3.0
3169,195318,-5.430079089,-6.142158334,-6.159155561,NA,-6.344631954,757,DivAnc,SC_3.0
3170,195482,-5.03213908,-6.142158334,-6.159155561,-6.159938771,-6.344631954,979,DivAnc,SC_3.0
3171,195539,-5.731109084,-6.443188329,NA,-6.460968767,NA,767,DivAnc,SC_3.0
3172,195653,-5.731109084,-6.443188329,-6.159155561,NA,-6.344631954,807,DivAnc,SC_3.0
3173,195749,NA,NA,NA,-6.460968767,NA,89,DivAnc,SC_3.0
3174,195818,-3.998715325,-4.061171287,-3.713551358,-3.714334568,-3.667025001,431,DivAnc,SC_3.0
3175,195827,NA,NA,-5.858125566,NA,NA,512,DivAnc,SC_3.0
3176,195913,-5.731109084,-6.443188329,NA,NA,NA,17,DivAnc,SC_3.0
3177,195963,NA,-6.443188329,NA,-6.460968767,NA,403,DivAnc,SC_3.0
3178,196168,-3.217891484,-3.225441256,-3.240077469,-3.215456099,-3.36010464,423,DivAnc,SC_3.0
3179,196509,-3.438853013,-3.401006735,-3.458451844,-3.368950296,-3.277561098,843,DivAnc,SC_3.0
3180,197181,-5.731109084,-6.443188329,-5.858125566,-6.460968767,NA,366,DivAnc,SC_3.0
3181,197190,NA,NA,-6.159155561,-6.460968767,NA,638,DivAnc,SC_3.0
3182,197403,-3.434443894,-3.430772955,-3.511772591,-3.411750744,-3.504525859,119,DivAnc,SC_3.0
3183,197406,-3.463937356,-3.265651829,-2.915869415,-2.829220692,-2.760413842,162,DivAnc,SC_3.0
3184,197481,NA,-6.443188329,-6.159155561,NA,NA,815,DivAnc,SC_3.0
3185,197599,-3.133413898,-2.922573807,-2.827728265,-2.793702647,-2.775140999,717,DivAnc,SC_3.0
3186,197792,-5.03213908,-5.966067075,-6.159155561,NA,NA,407,DivAnc,SC_3.0
3187,197883,-5.731109084,-5.966067075,-6.159155561,-6.460968767,NA,652,DivAnc,SC_3.0
3188,198020,-3.427913027,-3.277054359,-3.324734858,-3.491087123,-3.450870192,1000,DivAnc,SC_3.0
3189,198037,NA,-6.443188329,-6.159155561,NA,NA,323,DivAnc,SC_3.0
3190,198267,-3.061792204,-2.991862521,-3.066084255,-2.945890092,-2.902936818,205,DivAnc,SC_3.0
3191,198484,NA,NA,-5.858125566,NA,NA,639,DivAnc,SC_3.0
3192,198789,-5.731109084,-6.443188329,-6.159155561,-6.460968767,NA,177,DivAnc,SC_3.0
3193,198837,-5.731109084,NA,-6.159155561,-6.460968767,NA,112,DivAnc,SC_3.0
3194,198897,-4.25398783,-5.966067075,NA,NA,-6.344631954,267,DivAnc,SC_3.0
3195,198918,-5.731109084,NA,NA,-6.460968767,NA,975,DivAnc,SC_3.0
3196,199065,NA,-6.142158334,NA,NA,NA,198,DivAnc,SC_3.0
3197,199572,-5.731109084,-6.443188329,-5.682034307,NA,NA,423,DivAnc,SC_3.0
3198,199681,-2.999520319,-2.996961928,-2.990658078,-3.048340246,-3.00537932,348,DivAnc,SC_3.0
3199,199928,-5.25398783,-6.142158334,-6.159155561,-5.858908775,-6.344631954,486,DivAnc,SC_3.0
3200,199989,-5.731109084,NA,-6.159155561,NA,NA,40,DivAnc,SC_3.0
3201,200116,-5.731109084,-5.966067075,-5.204913052,-5.761998762,-5.742571962,888,DivAnc,SC_3.0
3202,200259,-5.731109084,NA,NA,-6.460968767,NA,347,DivAnc,SC_3.0
3203,200875,-5.731109084,-6.443188329,NA,-5.983847512,NA,652,DivAnc,SC_3.0
3204,201281,-5.731109084,NA,-6.159155561,-5.983847512,NA,50,DivAnc,SC_3.0
3205,201624,NA,NA,-5.858125566,NA,NA,554,DivAnc,SC_3.0
3206,201919,-5.731109084,-6.142158334,NA,-5.983847512,-6.043601958,718,DivAnc,SC_3.0
3207,202179,NA,-6.443188329,NA,NA,NA,829,DivAnc,SC_3.0
3208,202594,NA,NA,NA,-6.460968767,NA,650,DivAnc,SC_3.0
3209,203135,NA,-6.443188329,NA,NA,NA,1013,DivAnc,SC_3.0
3210,203384,-4.225959106,-4.911709412,-4.654005583,-4.969607073,-5.002209273,767,DivAnc,SC_3.0
3211,203653,NA,NA,NA,-5.983847512,NA,174,DivAnc,SC_3.0
3212,203856,-2.593122352,-2.502373121,-2.511479248,-2.534523419,-2.543296858,423,DivAnc,SC_3.0
3213,204061,-3.911565149,-4.036648149,-4.267060959,-4.000070924,-3.78353057,456,DivAnc,SC_3.0
3214,204062,-5.731109084,NA,-5.858125566,NA,NA,254,DivAnc,SC_3.0
3215,204079,NA,NA,NA,NA,-6.344631954,261,DivAnc,SC_3.0
3216,204107,NA,NA,-5.55709557,NA,NA,623,DivAnc,SC_3.0
3217,204129,-5.731109084,NA,NA,-6.460968767,NA,12,DivAnc,SC_3.0
3218,204165,-5.731109084,NA,NA,NA,NA,853,DivAnc,SC_3.0
3219,204458,-3.324568904,-3.553886627,-3.855959504,-3.793515814,-3.988606097,233,DivAnc,SC_3.0
3220,204675,-4.776866575,-5.443188329,NA,-6.460968767,NA,524,DivAnc,SC_3.0
3221,205006,-4.107859794,-3.740757793,-4.137966262,-3.858908775,-3.679050963,116,DivAnc,SC_3.0
3222,205632,-3.850295492,-4.529374477,-4.200114169,-4.563341675,-4.637061778,692,DivAnc,SC_3.0
3223,205865,-5.731109084,NA,NA,-6.159938771,-6.344631954,115,DivAnc,SC_3.0
3224,206179,NA,NA,-5.858125566,NA,NA,984,DivAnc,SC_3.0
3225,206352,-5.731109084,NA,NA,NA,NA,1000,DivAnc,SC_3.0
3226,206696,-3.430079089,-3.512748735,-3.955035579,-4.089900904,-4.234042244,202,DivAnc,SC_3.0
3227,206698,-5.731109084,-6.142158334,-6.159155561,-6.460968767,NA,455,DivAnc,SC_3.0
3228,207077,NA,-5.841128338,-6.159155561,NA,NA,1007,DivAnc,SC_3.0
3229,207359,NA,-6.443188329,-6.159155561,NA,NA,809,DivAnc,SC_3.0
3230,207426,-4.952957834,-6.443188329,-5.682034307,-5.983847512,-6.344631954,1011,DivAnc,SC_3.0
3231,207582,-5.430079089,NA,-6.159155561,-5.983847512,NA,100,DivAnc,SC_3.0
3232,208175,-5.731109084,-6.142158334,NA,-6.159938771,NA,731,DivAnc,SC_3.0
3233,208475,-5.430079089,NA,-6.159155561,-6.460968767,NA,76,DivAnc,SC_3.0
3234,208521,NA,NA,-6.159155561,NA,NA,147,DivAnc,SC_3.0
3235,208618,-3.731109084,-3.473306686,-3.54215522,-3.633599494,-3.620356084,468,DivAnc,SC_3.0
3236,208730,NA,NA,NA,-6.159938771,NA,390,DivAnc,SC_3.0
3237,208795,-4.886011044,-5.665037079,NA,NA,NA,870,DivAnc,SC_3.0
3238,208958,NA,NA,-6.159155561,NA,NA,481,DivAnc,SC_3.0
3239,209561,NA,NA,-6.159155561,NA,NA,652,DivAnc,SC_3.0
3240,209755,-4.952957834,-5.239068347,NA,-6.460968767,NA,191,DivAnc,SC_3.0
3241,210055,-3.122583051,-3.12366588,-3.270976067,-3.438953027,-3.319326089,967,DivAnc,SC_3.0
3242,210158,NA,NA,NA,NA,-6.344631954,843,DivAnc,SC_3.0
3243,210433,-3.184566421,-3.159434946,-3.207818043,-3.11579115,-3.229354362,423,DivAnc,SC_3.0
3244,210749,-5.731109084,NA,-6.159155561,-6.460968767,NA,343,DivAnc,SC_3.0
3245,211299,NA,NA,-6.159155561,-6.460968767,NA,34,DivAnc,SC_3.0
3246,211410,-5.731109084,-6.142158334,-6.159155561,-6.159938771,NA,274,DivAnc,SC_3.0
3247,211777,-3.262761754,-3.102149698,-3.218639076,-3.21967138,-3.22802421,887,DivAnc,SC_3.0
3248,211962,-2.859536149,-2.827764376,-2.771943761,-2.740809463,-2.740405901,646,DivAnc,SC_3.0
3249,212553,NA,NA,NA,NA,-6.043601958,446,DivAnc,SC_3.0
3250,212693,NA,-6.443188329,-5.858125566,-5.983847512,NA,468,DivAnc,SC_3.0
3251,212701,-5.25398783,NA,NA,NA,NA,289,DivAnc,SC_3.0
3252,212705,-5.731109084,NA,-6.159155561,-6.460968767,NA,80,DivAnc,SC_3.0
3253,213112,-5.430079089,-6.443188329,NA,NA,NA,837,DivAnc,SC_3.0
3254,213126,-5.731109084,NA,NA,NA,NA,90,DivAnc,SC_3.0
3255,213671,-4.174806584,-3.967517141,-4.267060959,-4.585907503,-4.91326819,605,DivAnc,SC_3.0
3256,213715,NA,NA,-6.159155561,NA,NA,956,DivAnc,SC_3.0
3257,214400,-4.828019097,-6.142158334,-5.858125566,-5.858908775,-6.344631954,965,DivAnc,SC_3.0
3258,214509,NA,-5.841128338,-6.159155561,NA,NA,969,DivAnc,SC_3.0
3259,214676,NA,NA,NA,-6.460968767,NA,887,DivAnc,SC_3.0
3260,214700,-3.343719258,-3.31835818,-3.348251281,-3.181073787,-3.17115431,514,DivAnc,SC_3.0
3261,214722,-5.731109084,NA,NA,NA,NA,44,DivAnc,SC_3.0
3262,215773,-2.999520319,-2.837991062,-2.79179964,-2.775316583,-2.744094659,648,DivAnc,SC_3.0
3263,215886,NA,-6.443188329,NA,-6.460968767,NA,209,DivAnc,SC_3.0
3264,215965,-5.731109084,NA,NA,-6.460968767,NA,932,DivAnc,SC_3.0
3265,215990,-5.731109084,NA,NA,NA,NA,12,DivAnc,SC_3.0
3266,216491,NA,-6.443188329,-6.159155561,NA,NA,932,DivAnc,SC_3.0
3267,216496,-5.430079089,-6.142158334,NA,-6.159938771,-6.344631954,461,DivAnc,SC_3.0
3268,216539,-5.430079089,NA,NA,NA,NA,469,DivAnc,SC_3.0
3269,216760,NA,-6.443188329,NA,-6.460968767,NA,639,DivAnc,SC_3.0
3270,216905,NA,NA,NA,-6.460968767,NA,624,DivAnc,SC_3.0
3271,217198,-5.731109084,NA,NA,NA,-6.344631954,423,DivAnc,SC_3.0
3272,217469,-5.731109084,-6.443188329,-6.159155561,NA,NA,623,DivAnc,SC_3.0
3273,217561,NA,NA,-5.858125566,NA,NA,135,DivAnc,SC_3.0
3274,218057,NA,NA,NA,NA,-6.344631954,623,DivAnc,SC_3.0
3275,218104,-5.25398783,-5.966067075,-5.682034307,-5.55787878,-5.742571962,596,DivAnc,SC_3.0
3276,218169,NA,NA,-6.159155561,NA,NA,76,DivAnc,SC_3.0
3277,218590,-3.575773047,-3.474238648,-3.512751835,-3.638147121,-3.858910527,638,DivAnc,SC_3.0
3278,218784,NA,-6.443188329,-6.159155561,NA,-6.344631954,824,DivAnc,SC_3.0
3279,219159,-4.952957834,-6.443188329,-5.858125566,-6.460968767,NA,926,DivAnc,SC_3.0
3280,220357,-5.731109084,NA,-6.159155561,-6.460968767,NA,802,DivAnc,SC_3.0
3281,220492,-4.107859794,-3.76466995,-3.698257719,-3.702056874,-3.320968036,836,DivAnc,SC_3.0
3282,221173,-4.952957834,-6.142158334,NA,-5.983847512,-5.742571962,513,DivAnc,SC_3.0
3283,221470,-3.485596417,-3.514792477,-3.514716972,-3.522949669,-3.603480355,83,DivAnc,SC_3.0
3284,221760,-3.090627647,-3.016839756,-2.98075422,-2.948417774,-3.056382728,162,DivAnc,SC_3.0
3285,221894,NA,NA,-6.159155561,NA,-6.344631954,780,DivAnc,SC_3.0
3286,222242,-5.430079089,NA,NA,-6.159938771,-6.344631954,423,DivAnc,SC_3.0
3287,222256,-5.430079089,NA,NA,NA,NA,80,DivAnc,SC_3.0
3288,222798,-5.430079089,-6.443188329,NA,NA,NA,648,DivAnc,SC_3.0
3289,222857,NA,-6.142158334,-6.159155561,-6.460968767,NA,513,DivAnc,SC_3.0
3290,223324,NA,NA,-6.159155561,-5.983847512,NA,1002,DivAnc,SC_3.0
3291,223880,-5.731109084,NA,NA,NA,NA,7,DivAnc,SC_3.0
3292,223936,NA,NA,NA,-6.460968767,-6.344631954,1016,DivAnc,SC_3.0
3293,224131,-5.731109084,-6.443188329,NA,NA,NA,612,DivAnc,SC_3.0
3294,224358,-3.480689082,-3.432040969,-3.470735739,-3.702056874,-3.630302194,506,DivAnc,SC_3.0
3295,224919,-3.557922816,-3.644537684,-3.739199813,-3.858908775,-3.805555855,431,DivAnc,SC_3.0
3296,225276,-4.140044477,-4.799735653,-4.515702885,-4.744965423,-4.867510699,596,DivAnc,SC_3.0
3297,225441,NA,-6.443188329,-6.159155561,-5.761998762,-6.344631954,434,DivAnc,SC_3.0
3298,225622,-3.812030992,-4.131434468,-4.55709557,-4.357165046,-4.573779942,521,DivAnc,SC_3.0
3299,225991,-4.526989102,-4.819939039,-5.079974315,-5.682817516,-6.043601958,149,DivAnc,SC_3.0
3300,226020,NA,NA,NA,-6.460968767,NA,34,DivAnc,SC_3.0
3301,226257,-3.569741082,-4.322614398,-4.028821793,-4.333863968,-4.410133503,976,DivAnc,SC_3.0
3302,226778,-2.749743575,-2.702194398,-2.683048845,-2.614198813,-2.547433684,712,DivAnc,SC_3.0
3303,226909,-3.331435363,-3.392035807,-3.663611224,-3.739983023,-3.732908646,835,DivAnc,SC_3.0
3304,226950,-4.077896571,-3.960314746,-3.918606313,-4.088056764,-4.230688602,152,DivAnc,SC_3.0
3305,227068,-3.334909737,-3.299237213,-3.364667515,-3.322982034,-3.164506079,12,DivAnc,SC_3.0
3306,227704,-5.731109084,NA,-5.858125566,-6.460968767,-6.344631954,829,DivAnc,SC_3.0
3307,228153,-5.430079089,-6.443188329,-6.159155561,-6.159938771,-6.344631954,773,DivAnc,SC_3.0
3308,228400,-3.776866575,-3.804699072,-3.645937961,-3.736692897,-3.874809938,9,DivAnc,SC_3.0
3309,228988,-3.213913186,-3.076018841,-3.280633766,-3.258208079,-3.497059295,484,DivAnc,SC_3.0
3310,229036,-5.731109084,NA,NA,NA,NA,693,DivAnc,SC_3.0
3311,229429,-3.056247944,-3.071566402,-3.024978454,-3.126113077,-3.127411298,138,DivAnc,SC_3.0
3312,230214,-4.225959106,-5.028214981,-4.602853061,-5.045995419,-5.114183032,771,DivAnc,SC_3.0
3313,230345,-5.129049093,-5.665037079,-5.858125566,-5.858908775,-6.344631954,773,DivAnc,SC_3.0
3314,230579,-5.731109084,-6.443188329,-6.159155561,-6.159938771,NA,896,DivAnc,SC_3.0
3315,230679,-3.230049822,-3.215301625,-3.177336954,-3.170934155,-3.158523574,484,DivAnc,SC_3.0
3316,230916,-3.277790744,-3.192036986,-3.225162398,-3.259571642,-3.17466378,587,DivAnc,SC_3.0
3317,231176,NA,-6.443188329,NA,NA,NA,20,DivAnc,SC_3.0
3318,231268,NA,NA,-6.159155561,NA,NA,718,DivAnc,SC_3.0
3319,231479,-3.731109084,-4.397865351,-4.113832583,-4.452368595,-4.62862861,745,DivAnc,SC_3.0
3320,231986,NA,-6.443188329,-5.858125566,NA,-6.344631954,894,DivAnc,SC_3.0
3321,231993,NA,NA,-6.159155561,NA,NA,440,DivAnc,SC_3.0
3322,232538,-5.731109084,-5.744218325,-5.858125566,-6.460968767,NA,1005,DivAnc,SC_3.0
3323,232713,-5.731109084,-6.443188329,NA,NA,NA,521,DivAnc,SC_3.0
3324,232780,-5.731109084,-6.443188329,NA,-6.460968767,NA,34,DivAnc,SC_3.0
3325,233341,-3.208664851,-3.305517792,-3.237469086,-3.218178957,-3.256850536,773,DivAnc,SC_3.0
3326,233931,-5.731109084,NA,NA,NA,NA,118,DivAnc,SC_3.0
3327,233990,-4.212595145,-5.011824565,-4.858125566,-4.827500311,-5.867510699,605,DivAnc,SC_3.0
3328,234356,-5.731109084,NA,NA,-6.460968767,NA,343,DivAnc,SC_3.0
3329,235128,NA,-6.443188329,-6.159155561,NA,NA,657,DivAnc,SC_3.0
3330,235139,-3.287064288,-3.210954808,-3.13631495,-3.134018773,-3.164219321,757,DivAnc,SC_3.0
3331,235317,-5.731109084,NA,NA,-6.460968767,NA,34,DivAnc,SC_3.0
3332,235461,-3.982921057,-4.695000302,-4.245341709,-4.585907503,-4.711163498,926,DivAnc,SC_3.0
3333,235857,-5.430079089,-6.142158334,-5.682034307,-6.159938771,NA,340,DivAnc,SC_3.0
3334,236233,-2.920876566,-2.85919653,-2.866014078,-2.882214982,-2.846045745,423,DivAnc,SC_3.0
3335,237075,-5.430079089,-6.443188329,NA,-6.460968767,NA,391,DivAnc,SC_3.0
3336,238026,-5.731109084,NA,-6.159155561,NA,NA,200,DivAnc,SC_3.0
3337,238171,NA,-6.443188329,NA,NA,NA,232,DivAnc,SC_3.0
3338,238189,-5.731109084,NA,-5.858125566,-5.983847512,-6.344631954,517,DivAnc,SC_3.0
3339,238560,-5.731109084,-6.443188329,NA,-6.159938771,NA,431,DivAnc,SC_3.0
3340,239041,-2.752472136,-2.730202096,-2.740357271,-2.737923775,-2.759961569,85,DivAnc,SC_3.0
3341,239273,NA,NA,-6.159155561,NA,NA,818,DivAnc,SC_3.0
3342,239669,-3.125804038,-3.202389558,-3.38318123,-3.424339871,-3.545981308,202,DivAnc,SC_3.0
3343,239836,-4.617165732,-4.540098342,-5.204913052,NA,NA,894,DivAnc,SC_3.0
3344,240470,-5.129049093,-6.142158334,-5.55709557,NA,-5.867510699,772,DivAnc,SC_3.0
3345,241284,NA,NA,-6.159155561,-6.460968767,NA,258,DivAnc,SC_3.0
3346,242849,NA,-6.142158334,NA,-6.460968767,-6.344631954,74,DivAnc,SC_3.0
3347,242861,NA,NA,-5.682034307,-6.460968767,NA,363,DivAnc,SC_3.0
3348,243000,-5.25398783,NA,-6.159155561,-6.460968767,-6.043601958,476,DivAnc,SC_3.0
3349,243083,NA,NA,-6.159155561,NA,NA,375,DivAnc,SC_3.0
3350,243126,-5.03213908,-5.966067075,-6.159155561,-6.460968767,-6.043601958,956,DivAnc,SC_3.0
3351,243218,-4.526989102,-5.062977088,-4.836936267,-5.256848784,-5.114183032,1000,DivAnc,SC_3.0
3352,243747,-4.097640629,-3.988343469,-3.764703881,-3.629739073,-3.539131096,596,DivAnc,SC_3.0
3353,244120,-4.776866575,-5.598090289,-5.204913052,-5.460968767,-5.566480703,202,DivAnc,SC_3.0
3354,244275,-5.731109084,NA,NA,NA,NA,670,DivAnc,SC_3.0
3355,244421,-5.731109084,NA,NA,-6.159938771,NA,180,DivAnc,SC_3.0
3356,244505,-3.828019097,-3.579865469,-3.677712933,-3.614013442,-3.62447265,724,DivAnc,SC_3.0
3357,244711,-5.731109084,NA,NA,-6.460968767,NA,135,DivAnc,SC_3.0
3358,245059,NA,NA,-6.159155561,-6.460968767,NA,1001,DivAnc,SC_3.0
3359,245195,-5.430079089,-6.142158334,-6.159155561,-6.159938771,-6.344631954,431,DivAnc,SC_3.0
3360,245249,NA,-6.443188329,NA,NA,NA,513,DivAnc,SC_3.0
3361,245271,NA,NA,-6.159155561,NA,NA,575,DivAnc,SC_3.0
3362,245671,NA,NA,NA,-6.159938771,-6.344631954,1000,DivAnc,SC_3.0
3363,245704,-5.731109084,-6.443188329,-5.858125566,-6.460968767,NA,333,DivAnc,SC_3.0
3364,245735,-2.976760749,-2.845164257,-2.614095977,-2.483565286,-2.399853273,800,DivAnc,SC_3.0
3365,246048,NA,NA,NA,-6.460968767,NA,1004,DivAnc,SC_3.0
3366,247335,-5.731109084,-6.142158334,NA,-6.159938771,-6.344631954,527,DivAnc,SC_3.0
3367,248525,-3.153617285,-3.025218687,-3.085070872,-3.17970808,-3.191121965,203,DivAnc,SC_3.0
3368,248964,NA,-6.142158334,-6.159155561,NA,NA,887,DivAnc,SC_3.0
3369,249201,-5.731109084,NA,NA,-6.460968767,NA,423,DivAnc,SC_3.0
3370,249358,NA,NA,-6.159155561,NA,NA,810,DivAnc,SC_3.0
3371,249702,-5.731109084,-6.443188329,NA,NA,-6.344631954,836,DivAnc,SC_3.0
3372,250187,NA,NA,NA,-6.460968767,NA,839,DivAnc,SC_3.0
3373,250309,-3.243970709,-3.280325336,-3.114615801,-3.13483781,-3.212052106,347,DivAnc,SC_3.0
3374,250313,NA,NA,NA,-6.460968767,NA,446,DivAnc,SC_3.0
3375,250386,NA,NA,NA,NA,-6.344631954,979,DivAnc,SC_3.0
3376,250429,-5.731109084,NA,NA,NA,NA,99,DivAnc,SC_3.0
3377,251174,-5.731109084,NA,NA,NA,-6.344631954,809,DivAnc,SC_3.0
3378,251508,-4.049867847,-4.809719874,-4.515702885,-4.858908775,-5.089359449,893,DivAnc,SC_3.0
3379,251856,-2.9544079,-2.913244928,-2.975601028,-3.025442915,-2.919750317,132,DivAnc,SC_3.0
3380,252410,-5.731109084,NA,NA,NA,NA,267,DivAnc,SC_3.0
3381,252570,-5.731109084,NA,-5.858125566,-6.460968767,NA,733,DivAnc,SC_3.0
3382,253044,-5.430079089,-6.443188329,-5.55709557,-6.460968767,-6.043601958,969,DivAnc,SC_3.0
3383,253259,-5.731109084,NA,NA,NA,-6.043601958,739,DivAnc,SC_3.0
3384,253342,-3.153617285,-2.971749922,-3.114615801,-3.223425029,-3.484893388,899,DivAnc,SC_3.0
3385,253789,-2.957322639,-2.937631391,-2.964086565,-2.936183317,-2.936052828,213,DivAnc,SC_3.0
3386,254792,NA,-6.443188329,NA,-6.460968767,NA,960,DivAnc,SC_3.0
3387,255444,-5.731109084,NA,NA,-6.460968767,NA,809,DivAnc,SC_3.0
3388,255511,NA,NA,NA,NA,-6.344631954,968,DivAnc,SC_3.0
3389,255634,NA,NA,-5.858125566,-6.460968767,NA,1007,DivAnc,SC_3.0
3390,255752,NA,NA,NA,-6.460968767,NA,647,DivAnc,SC_3.0
3391,255954,-5.430079089,-6.142158334,NA,-6.460968767,-6.344631954,886,DivAnc,SC_3.0
3392,256305,NA,NA,-6.159155561,NA,NA,438,DivAnc,SC_3.0
3393,256404,NA,NA,-6.159155561,-6.460968767,-6.344631954,683,DivAnc,SC_3.0
3394,256564,-5.430079089,NA,NA,NA,NA,506,DivAnc,SC_3.0
3395,257182,NA,NA,-6.159155561,NA,NA,191,DivAnc,SC_3.0
3396,257210,NA,-6.443188329,NA,NA,NA,47,DivAnc,SC_3.0
3397,257477,-3.388686404,-3.29273892,-3.37955907,-3.453647814,-3.414702394,143,DivAnc,SC_3.0
3398,258436,-5.430079089,NA,NA,NA,NA,7,DivAnc,SC_3.0
3399,258660,-3.709919785,-3.514280639,-3.639327568,-3.484618788,-3.493985719,474,DivAnc,SC_3.0
3400,258802,-3.280859976,-3.068990071,-3.121729063,-3.028159762,-3.028242203,960,DivAnc,SC_3.0
3401,259214,-3.097640629,-2.845273858,-2.805624002,-2.851801392,-2.816358177,34,DivAnc,SC_3.0
3402,259617,NA,NA,-6.159155561,NA,NA,353,DivAnc,SC_3.0
3403,259674,-5.03213908,-5.665037079,-5.858125566,-6.159938771,-5.645661949,423,DivAnc,SC_3.0
3404,260688,-3.812030992,-3.796784603,-3.991838227,-3.854587402,-3.810605848,979,DivAnc,SC_3.0
3405,260920,NA,NA,NA,NA,-6.344631954,125,DivAnc,SC_3.0
